thread_id,doc_id,num,subnum,op,timestamp,fourchan_date,name,title,referencing_comment,comments,poster_country,nreplies,formatted,media_link
302986189,279038670,303012650,0,0,1610768883,1/15/21(Fri)22:48,Anonymous,NA,"302986189
",">https://ghostbin.co/paste/hwzn6

why there is not the https://www.gigablast.com/ search engine ?

the creator says he is the only one that is doing global search and i tested it with 15 years news from Greece and it works just fine

the funny part is that the same google search didn't return the correct results AND NOT older than 5 years :p

p.s. also he/she is dedicated big tech hater as you can see in the image....


p.s. 2 works good with https://github.com/CanisLupus/swift-selection-search (https://addons.mozilla.org/en-US/firefox/addon/swift-selection-search/versions/) to add new search engines to icecat",GR,NA,FALSE,https://i.4pcdn.org/pol/1610768883153.png
303845731,279873430,303848654,0,0,1611125007,1/20/21(Wed)1:43,Anonymous,NA,"303845731
",is duckduckgo that bad? should i use yacy or searx? I'm afraid gigablast is too based for me.,NA,NA,FALSE,NA
304151497,280288493,304264340,0,0,1611261141,1/21/21(Thu)15:32,Anonymous,NA,"304240019
","https://www.filechef.com
http://musgle.com/
https://www.mmnt.ru/int/
https://searchx.mobi/
https://wiby.me/
http://www.wolframalpha.com/
http://boardreader.com/
http://www.gibiru.com/
https://search.disconnect.me/
http://yippy.com/
https://swisscows.ch/
http://www.lukol.com/
https://metager.de/en/
http://www.gigablast.com/
https://oscobo.co.uk/
https://infinitysearch.co/
https://www.qwant.com/
https://www.4conservative.com/
https://www.dogpile.com/
http://www.blogsearchengine.org/
http://www.blog-search.com/
https://www.twingly.com/search
http://www.findblogs.com/
http://boardreader.com/
https://ccsearch.creativecommons.org/
http://nigma.ru/
http://fqs.opentext.com/web.htm
http://www.faganfinder.com/img/",NA,NA,FALSE,NA
304663419,280733959,304710297,0,0,1611451268,1/23/21(Sat)20:21,Anonymous,NA,NA,"alternative search engines:

https://www.filechef.com
http://musgle.com/
https://www.mmnt.ru/int/
https://searchx.mobi/
https://wiby.me/
http://www.wolframalpha.com/
http://boardreader .com/
http://www.gibiru.com/
https://search.disconnect.me/
http://yippy.com/
https://swisscows.ch/
http://www.lukol.com/
https://metager .de/en/
http://www.gigablast.com/
https://oscobo.co.uk/
https://infinitysearch.co/
https://www.qwant.com/
https://www.4conservative.com/
https://www.dogpile.com/
http://www.blogsearchengine.org/
http://www.blog-search.com/
https://www.twingly.com/search
http://www.findblogs.com/
http://boardreader .com/
https://ccsearch.creativecommons.org/
http://nigma.ru/
http://fqs.opentext.com/web.htm
http://www.faganfinder .com/img/",NA,NA,FALSE,NA
306315474,282340156,306318308,0,0,1612308539,2/2/21(Tue)18:28,Anonymous,NA,"306317003
","https://www.gigablast.com/

ur wellcome ;)",NA,NA,FALSE,NA
307545466,283615421,307595507,0,0,1613039248,2/11/21(Thu)5:27,Anonymous,NA,"307595358
",https://www.gigablast.com/,AU,NA,FALSE,NA
307663115,283713340,307693576,0,0,1613093203,2/11/21(Thu)20:26,Anonymous,NA,"307693419
","t. didn't self-host or customize it

and Gigablast >>>>>jew-owned Duckduckgo.",AU,NA,FALSE,NA
308027414,284220876,308046541,0,0,1613298572,2/14/21(Sun)5:29,Anonymous,NA,"308042994
","searx is good now. you can go to settings and use yandex-kgb search if goolag starts to block things.

anon i notice you making these from time to time. you do not know much about blompyooters besides reading about recommendations you find on the nets, i presume.

btw i memed gigablast in /g/ threads year ago or os, funny to c it in your pic.

now important info:
read the part about the 'savages' in the pic posted, that is from brave new world. 
anyone who memes escape indawood,alternative communities s or buttcoin/crypto/blockchain crap is leading you into a trap.

i hope you can put two and two together.
use your brainz.",AU,NA,FALSE,https://i.4pcdn.org/pol/1613298572450.jpg
308282181,284479700,308305613,0,0,1613446137,2/15/21(Mon)22:28,Anonymous,NA,"308282181
","I really only need a good search engine + a good browser.

I recently switched to Brave, which obviously isnt on the good list. 

Also planning to get rid of Windows and switch to Linux.

For Browser i will try Chromium.

But what fucking search engine can i use ?
I tried Gigablast from the list, and it sucks",DE,NA,FALSE,NA
308282181,284486254,308312211,0,0,1613449870,2/15/21(Mon)23:31,Anonymous,NA,"308309481
","some germtard, burger and the op convict started these few days after trumplant got deselected.

they do not understand basics on consumer level let alone anything on a technical level. 

they also push buttcoin. they go to g and brainstorm what to put in their op pic. i memed a semi-funcional search engine (gigablast) many months ago and retards placed it in their pic. they removed i t now.

i suspect some type of activists.

public main void(){ return retard;}",AU,NA,FALSE,NA
308282181,284500901,308326913,0,0,1613459634,2/16/21(Tue)2:13,Anonymous,NA,"308312211
","I don't know who you are, idiot. I've known about Gigablast since before you were born.",AU,NA,FALSE,NA
309085881,285285580,309112464,0,0,1613920294,2/21/21(Sun)10:11,Anonymous,NA,"309085881
","good search engines:
https://gigablast.com/
open source

https://search.excite.com/
with this second I found websites that appear in the old version of google and not in the idiotic version that it is today

security (the two together work well)
prioxy (open source proxy)
peerblock (open source ip block. It is supposed to only work when you are using p2p or torrent but it works in general as a kind of firewall)",NA,NA,FALSE,NA
314794795,290964623,314798572,0,0,1617331073,4/1/21(Thu)22:37,Anonymous,NA,NA,"https://gigablast.com/
It's like old google when it worked",NA,NA,FALSE,NA
316987869,293152697,316988855,0,0,1618526228,4/15/21(Thu)18:37,Anonymous,NA,"316987869
",https://gigablast.com/,DE,NA,FALSE,NA
316987869,293152986,316989225,0,0,1618526378,4/15/21(Thu)18:39,Anonymous,NA,"316988855
",">gigablast.com
SWEET! Thanks! This looks very interesting... 8)",US,NA,FALSE,https://i.4pcdn.org/pol/1618526378929.png
316987869,293154430,316990518,0,0,1618526946,4/15/21(Thu)18:49,Anonymous,NA,"316989829
",Private.SH is slow as if your using Tor and that might be the price you pay for the privacy but the GIGABLAST.COM works pretty fast although I'm not crazy about the layout... I can design a much better presentation. Might be able to customize your own will have to look and see...,US,NA,FALSE,https://i.4pcdn.org/pol/1478026754045.jpg
318449087,294617346,318455240,0,0,1619274000,4/24/21(Sat)10:20,Anonymous,NA,"318453858
","Bing's market stratergy is to essentially lisence their search queries to other providers with their own gimmicks and better reputations, collecting cut. DDG, Ecosia, Quant and others are just straight up Bing with the same results. Google actually lisences Startpage on Desktop with very strict terms, while Startpage mobile is Bing due to Microsoft's leniency. True meta search engines like SearX violate the terms of service and are essentially pirate search engines run by /g/ and Stallman types. Gigablast and others are independant. I've yet to find a single engine that can find TRS radio or certain media unfriendly terms.",AU,NA,FALSE,NA
318539524,294709321,318547408,0,0,1619321641,4/24/21(Sat)23:34,Anonymous,NA,NA,Gigablast and swisscows for info censored,AU,NA,FALSE,NA
320090324,296252895,320093300,0,0,1620198744,5/5/21(Wed)3:12,Anonymous,NA,NA,Use gigablast or swisscows for unbiased info that may be censored,AU,NA,FALSE,NA
320621601,296824129,320665113,0,0,1620538112,5/9/21(Sun)1:28,Anonymous,NA,"320662717
","In retrospective...

>Artificial Intelligence warned of the killer epidemic week before WHO 
>CORONAVIRUS warnings about the epidemic spreading beyond China were raised by artificial intelligence (AI) systems more than a week before the World Health Organization (WHO) broke the news.

>Artificial intelligence predicted the coronavirus disease (COVID-19) would spread to Taiwan, Thailand, Japan and South Korea. The AI issued warnings a whole nine days before the WHO and six days before the Centers for Disease Control and Prevention (CDC) in the US.
>According to the Polish Economics Institute (PIE), the first coronavirus warnings were issued on December 31 by a Canada-based health monitoring startup.

>The Canadian company, BlueDot, even correctly predicted the cities outside of China coronavirus would next appear: Tokyo, Seoul, Taipei and Bangkok.
>PIE said: “Algorithms using artificial intelligence solutions identified the onset of the coronavirus epidemic a few days earlier than reported in the official information from international organisations such as the WHO or the CDC.”
>BlueDot’s AI predicted the spread of coronavirus by analysing airline data, international news stories and reports of coronavirus animal infections.

>PIE said: “The algorithms used by BlueDot are based on the analysis of news services, officials reports and airline ticket databases.
>“Previously, the company predicted as well the appearance of the Zika virus in southern Florida.”
https://www.express.co.uk/news/science/1243533/Coronavirus-update-artificial-intelligence-epidemic-warning-WHO-China-coronavirus-news

...there is a way to go even further in terms of predicting possible scenarios by looking at stuff like grants, fund circulation, patents, related research and researcher activities, meetings, other related events
Top-tier glowniggers probably already have algorithms for that

https://www.gigablast.com
https://gibiru.com",UA,NA,FALSE,https://i.4pcdn.org/pol/1620538112078.jpg
320720257,296882862,320723875,0,0,1620581330,5/9/21(Sun)13:28,Anonymous,NA,"320723574
","just google, duckduckgo it, gigablast it. Whatever your choice.
You havent really thought it through... i mean your life right? 

Am i the only one who does research on long term issues? What you wanna do? Live in US start a family? pffahahaa.

I would help you but im convinced you are simply not interested so i can point you to the search engines.",RO,NA,FALSE,NA
323527835,299691621,323537901,0,0,1622169072,5/27/21(Thu)22:31,Anonymous,NA,"323536910
","it is this retard again resurfaced like an unwanted hemorrhoid

what is the purpose of function arguments?

what types of encrytions are allowed to be used on the internet and what types are not? and why?

haaaaaay! you forgot to recommend gigablast.com kek",AU,NA,FALSE,NA
326309154,302458923,326309154,0,1,1623936444,6/17/21(Thu)9:27,Anonymous,Stop using Jewgle or Bing,NA,"I'm seeing too many faggots trying to search for information on these heavily censored platforms telling me SNOPS told them what im saying isn't true. They are deliberately putting false information and propaganda as the top results. Stop relying on these platforms they're terrible at finding real information. You need to revert to the olden days where you had to use several obscure search engines and even the library to do your research. I suggest using search engines like Gigablast, Mojeek and IXquick and things like Yacy. Use search in the 4chan archives. Start manually going through books that were made before globohomo indoctrination. Stop relying on Google and Bing.",NA,3,FALSE,https://i.4pcdn.org/pol/1427378048832.png
327040921,303194327,327045454,0,0,1624396981,6/22/21(Tue)17:23,Anonymous,NA,"327043926
","All search engines are just Bing or Google. 
Using Google or Bing results forces you into an exclusivity deal.
Startpage for example is just Google, while the mobile site is just Bing due go licence agreements.
Ecosia, DDG, Quant, etc are just Bing.
Meta search engines that pull from both, plus Yandex and small search indexes like Gigablast and Mojeek have all been shut down like Ixquick when their lisences expired, or are actively blocked by Google and Bing like every independent SearX client.
If DDG truly pulled from various sources, it would either only show results from Gigablast, or 404 every time Google adds it to the blocklist.
All commercial search engines competitors are just a facade or choise",AU,NA,FALSE,NA
329505453,305651917,329505650,0,0,1625966019,7/10/21(Sat)21:13,Anonymous,NA,NA,">Cox gigablast is already 1000 times faster than Verizon internet

Wow thanks Joebama.",US,NA,FALSE,NA
330467794,306617777,330472059,0,0,1626600124,7/18/21(Sun)5:22,Anonymous,NA,"330472006
",i have cox gigablast in pheonix btw those mf should off themselves collectively im on a wired connection wtf,NA,NA,FALSE,NA
332530752,308675353,332530752,0,1,1627931592,8/2/21(Mon)15:13,Anonymous,NA,NA,"Do you know of any private and safe search engines other than the typical ones? For example, I know these:
-DuckDuckGo
- Lukol
- Disconnect
- Gibiru
-StartPage
-MyPrivateSearch
- Wiby
- Mojeek
-MetaGer
-Private.sh
-Swisscows
-Gigablast
- Qwant
- Webcrawler
-Search.brave",ES,0,FALSE,https://i.4pcdn.org/pol/1627931592758.jpg
332757933,308927438,332783043,0,0,1628092910,8/4/21(Wed)12:01,Anonymous,NA,"332782745
","that kike is a glow nigger. if you want advice on how to repair your kikePhone then just use alternative search engines like yandex.ru or gigablast. don't use duckduckgo since it's basically a mirror of jewgle

there are a lot of hatckers who could help you get your kikePhone working fast. don't take advices from jewtube. they are all glowniggers there and will tell you to do shit that you shouldn't do.",NA,NA,FALSE,NA
333359059,309522370,333377998,0,0,1628465797,8/8/21(Sun)19:36,Anonymous,NA,"333370429
","Swisscows, Yandex or bing, in that order, if you need to search for unpopular things you need to use stuff like gigablast",AU,NA,FALSE,NA
335067494,311210813,335067494,0,1,1629363913,8/19/21(Thu)5:05,AnonymousFour,4chan,NA,"serious question, which one do you think (or know) of all these alternative search engines is the most private and secure?
- DuckDuckGo, StartPage, SearchBrave.
- InfinitySearch, Oscobo, SearchEncrypt.
- Dogpile, Qwant, Wiby, Swisscows.
- Private.sh, Gigablast, Metager, Lukol.
- DisconnectSearch, Gibiru, Mojeek, MyPrivateSearch.

Serious discussion, please.",ES,5,FALSE,https://i.4pcdn.org/pol/1629363913888.jpg
335890082,312061795,335918859,0,0,1629829382,8/24/21(Tue)14:23,Anonymous,NA,"335890082
","https://paste.eccologic.net/?4a6815a58ea52287#XuTCYjqpcCCtnota4HZDbdHiscXRvVEFirZqqxNeaC7

""Search Engines:

Never use Google, Bing, Yahoo or Yandex.

Whatever you choose, make sure to set it as your default search engine in your browser's settings.

The Best options:

https://gigablast.com/(very based)https://searx.me/https://yacy.net/

The rest:

https://www.mojeek.com/https://www.qwant.com/https://yippy.com/https://startpage.com/https://duckduckgo.com/(at least it's not google)""",US,NA,FALSE,https://i.4pcdn.org/pol/1629257811025.jpg
338375423,314524789,338383234,0,0,1631220489,9/9/21(Thu)16:48,Anonymous,NA,"338375423
","read
https://spyware.neocities.org/articles/duckduckgo.html
ddg is better than jewgle/bing/yahoo but better isn't good.
the best search engines are
https://gigablast.com/ 
https://searx.me/
https://yacy.net/",US,NA,FALSE,NA
339919647,316060822,339920299,0,0,1632095089,9/19/21(Sun)19:44,Anonymous,NA,NA,"No, it's shit, gigablast for uncensored results, followed by yandex, swisscows used to be good but like google don't show 4chan.org",AU,NA,FALSE,NA
341018821,317163856,341023865,0,0,1632700493,9/26/21(Sun)19:54,Anonymous,NA,"341023463
","So far Ive been using 
https://www.gigablast.com/
duckduckgo was always bad because they still used the common search indexes of big companies like google instead of its own spiders",US,NA,FALSE,NA
341098278,317247921,341107951,0,0,1632756233,9/27/21(Mon)11:23,Anonymous,NA,"341105437
","Iridium as a Chrome/Chromium replacement in general, Waterfox as a Firefox replacement for ""normal users"" and Librewolf for ""advanced"" ones.
For search engines, almost all get theor results from Bing and Google, so the choices are to use one of these meta engines (Ecosia, Yahoo, DDG, Startpage, SearX) or one of the few actual crawlers (Mojeek, Gigablast, Yandex).",MX,NA,FALSE,NA
346535391,322679712,346543599,0,0,1636349920,11/8/21(Mon)0:38,Anonymous,NA,"346542981
","Bing is shit, it's just that Google is almost unusable now, try a old-school one like gigablast and the results are better than both",AU,NA,FALSE,NA
346535391,322679876,346543774,0,0,1636350040,11/8/21(Mon)0:40,Anonymous,NA,"346543599
",Cheers mate. Ive been switching between bing and yandex when searching for content. Never heard of gigablast so i will add that to my search options.,NZ,NA,FALSE,NA
349161897,325314360,349180479,0,0,1637727182,11/23/21(Tue)23:13,Anonymous,NA,"349179122
","Gigablast, swisscows",AU,NA,FALSE,NA
349161897,325314690,349180766,0,0,1637727337,11/23/21(Tue)23:15,Anonymous,NA,"349180577
","Yeah same, Google for normie shit/shopping, Bing for normal use and images, swisscows and gigablast for politically incorrect/sensitive information",AU,NA,FALSE,NA
349161897,325343272,349209383,0,0,1637747110,11/24/21(Wed)4:45,Anonymous,NA,"349167735
","Intelx.io 
Gigablast.com
Yandex.com
Even fucken yahoo.com
Anything but Goolag",AU,NA,FALSE,NA
350697299,326831004,350698003,0,0,1638614531,12/4/21(Sat)5:42,Anonymous,NA,"350697299
","mojeek
presearch
felvin
gigablast
fireball
brave has been the best substitute for ddg so far - it's just the rebranded eu search engine brought back to life for the west.",AU,NA,FALSE,NA
350697299,326843944,350710934,0,0,1638625119,12/4/21(Sat)8:38,Anonymous,NA,"350697299
","Try 
https://gigablast.com/
https://searx.me/
https://yacy.net/
yandex is okay for a quality of life mainstream search engine, it's far from good but I would highly recommend it over jewgle or ddg but the three above are ideal for those that value privacy.",US,NA,FALSE,NA
350697299,326844372,350711351,0,0,1638625416,12/4/21(Sat)8:43,Anonymous,NA,"350710934
",">gigablast 
Great, now I have this song in my head:
https://open.spotify.com/track/5kQcsnZa34yjdw7Cc0Al3g?si=cK3YsP9sQUeZJgEQoYQK5w
https://youtu.be/yNhmlG-3RO8",DE,NA,FALSE,NA
352728063,328864765,352733191,0,0,1639887994,12/18/21(Sat)23:26,Anonymous,NA,"352728063
","took a break from being retarded i see
go use a gigablast to find an answer you wannabe larping nufaggit retard npc fuck",AU,NA,FALSE,NA
352728063,328870418,352738875,0,0,1639891670,12/19/21(Sun)0:27,Anonymous,NA,"352733500
",">1pbtid
watup faggit
>which means centralized point of failure
exactly, use decentralized modern freedom tech (like monero or any other freedom coin)
tell em to go to gigablast and find more about it.
now.",AU,NA,FALSE,NA
352841044,328989832,352858469,0,0,1639968426,12/19/21(Sun)21:47,Anonymous,NA,"352844725
",">I'm saying you're an idiot who doesn't understand anything about software in general
but that stands for you as well
go use gigablast cunt. come back /g/ way and ask to be taught about all the magnificent freedom software.

npctard calling others npc kek",AU,NA,FALSE,NA
353108289,329243554,353112313,0,0,1640125513,12/21/21(Tue)17:25,Anonymous,NA,NA,"google/bing for shopping/hobby info
Yandex/swisscows for general info
gigablast for anything sensitive or political",AU,NA,FALSE,NA
354218412,330371215,354240705,0,0,1640869227,12/30/21(Thu)8:00,Anonymous,NA,"354234492
","gigablast.com
use DECENTRALIZED FREEDOM FIGHTER DIGITAL COINS!!!!
BUY MONERO!!!
BITCHCOIN IS A SCAM ETERUM IS THE WAY TO GO BUT MORRONERO IS BETTER!
if you delete system32 you might not be able to install av software!
CLEAN YOUR ME WITH LIBREBOOT!
no, he is genuinely pic related. there is few of them. use archives.
it is funny.",AU,NA,FALSE,https://i.4pcdn.org/pol/1638509552027.png
357096319,333227489,357099077,0,0,1642554929,1/18/22(Tue)20:15,Anonymous,NA,"357098577
",This. Use lesser known search engines like yandex and gigablast. They're not pozzed like any of the major ones and function a lot like the older search engines.,US,NA,FALSE,NA
357096319,333227845,357099465,0,0,1642555112,1/18/22(Tue)20:18,Kewanon,NA,"357099077
",">gigablast
Good results but the website looks like its from 2002.",GB,NA,FALSE,https://i.4pcdn.org/pol/1642555112685.png
358732569,334861427,358733968,0,0,1643482824,1/29/22(Sat)14:00,Anonymous,NA,"358732569
","- Mojeek.com
- Gigablast.com
- Petalsearch.com
These search engines don't depend on others for their results.

Last time I tried Brave its results were the same as Bing/DDG/Ecosia but in a slighty different order.",MX,NA,FALSE,NA
359269496,335399171,359272065,0,0,1643770052,2/1/22(Tue)21:47,Anonymous,NA,NA,"Google is getting so bad I'm back to using different browsers, gigablast for uncensored results, Yandex and Bing for day to day info, and Google for shopping",AU,NA,FALSE,NA
359673871,335811107,359684275,0,0,1644008835,2/4/22(Fri)16:07,Anonymous,NA,"359681282
","I don't subscribe to ahrefs, so I can't see that page for myself, but I believe that ""Organic traffic"" is referrals from search engines. TRS is blacklisted on nearly every single search engine. The only one that I've been able to find that doesn't is Gigablast, and literally nobody uses that. I'm surprised it's even that high desu.

Also, it seems that they had huge drop back at the beginning of December. Anyone have any idea about this? Did they get banned from Britain or something?",US,NA,FALSE,https://i.4pcdn.org/pol/1644008835493.png
364786962,340911449,364787709,0,0,1646278102,3/2/22(Wed)22:28,Anonymous,NA,"364786962
","No we need to fuck off and deal with our own shit. I still don’t have high speed internet where I live. Fuck Russia and fuck Ukraine, Biden where’s my fucking gigablast internet!?!?",US,NA,FALSE,NA
366369557,342493439,366370449,0,0,1646927885,3/10/22(Thu)10:58,Anonymous,NA,"366369557
","https://search.brave.com
qwant
mojeek
presearch
metasearch
felvin
fireball
gigablast
marginalia",AU,NA,FALSE,NA
366376435,342502581,366379690,0,0,1646931626,3/10/22(Thu)12:00,Anonymous,NA,"366377654
","from the exodus

Instead of Google Search, use Searx or Yacy for searching:

 The Best options:

 https://gigablast.com/ (very based)

 https://searx.me/

 https://yacy.net/

 The rest:

 https://www.mojeek.com/

 https://www.qwant.com/

 https://yippy.com/

 https://startpage.com/

 https://duckduckgo.com/ (at least it's not google)",US,NA,FALSE,NA
366376435,342504787,366381828,0,0,1646932462,3/10/22(Thu)12:14,Anonymous,NA,"366379690
",">https://gigablast.com/ (very based)
sounds like a porn site",DE,NA,FALSE,NA
366367772,342521160,366398128,0,0,1646938588,3/10/22(Thu)13:56,Anonymous,NA,"366368155
","Gigablast.com
>Gigablast.com
Gigablast.com
>Gigablast.com
Fuck all dictators!",NL,NA,FALSE,NA
366519832,342645392,366522491,0,0,1646990201,3/11/22(Fri)4:16,Anonymous,NA,"366521359
","yeah one of the only ones not owned by the tribe. gigablast is another great one that censors nothing, the ui is old but for quality searches its the best",AU,NA,FALSE,NA
366552216,342681594,366558685,0,0,1647009543,3/11/22(Fri)9:39,Anonymous,NA,NA,"Gigablast is the only search engine that I've found that doesn't censor pro-white websites. Its interface terribly ugly, though.",US,NA,FALSE,NA
366589041,342717383,366594501,0,0,1647022242,3/11/22(Fri)13:10,Anonymous,NA,"366589041
",I use gigablast.com. It passes my tests.,NL,NA,FALSE,NA
366695899,342828970,366706194,0,0,1647066238,3/12/22(Sat)1:23,Anonymous,NA,NA,https://gigablast.com/,US,NA,FALSE,https://i.4pcdn.org/pol/1418027413691.jpg
366795485,342961723,366838969,0,0,1647127317,3/12/22(Sat)18:21,Anonymous,NA,NA,"check who owns it
The only alternative is swisscows and small no names like gigablast",AU,NA,FALSE,NA
367156344,343288278,367165777,0,0,1647280131,3/14/22(Mon)13:48,Anonymous,NA,NA,gigablast - fails,US,NA,FALSE,https://i.4pcdn.org/pol/1647280131047.png
367619153,343743006,367620689,0,0,1647474615,3/16/22(Wed)19:50,Anonymous,NA,"367619153
","Mojeek or Gigablast if you want something with it's own crawler, Ecosia if you want a Bing proxy/clone (DDG is one too), Yandex or Brave if you want a different flavor of spyware. 

Literally Google with a proxy and gay filters of its own on top.",MX,NA,FALSE,NA
368319582,344490297,368368378,0,0,1647818810,3/20/22(Sun)19:26,Anonymous,NA,"368367726
",they all use Bing or Google with the exception of Gigablast,NA,NA,FALSE,NA
371494067,347631245,371511013,0,0,1649281194,4/6/22(Wed)17:39,Anonymous,NA,NA,"(((Eich)))
Yeah that’s a pass from me
Swisscows and gigablast",AU,NA,FALSE,NA
372159036,348309470,372189530,0,0,1649627169,4/10/22(Sun)17:46,Anonymous,NA,"372189211
","Yes these ""alternative search engines"" just get their results from Google, Bing

the only ones with their own index will be Baidu and Gigablast",NA,NA,FALSE,NA
373540922,349689089,373569810,0,0,1650342983,4/19/22(Tue)0:36,Anonymous,NA,NA,"What about old Dogpile?

Seems Gigablast has promise.",US,NA,FALSE,NA
374527983,350650219,374531279,0,0,1650844145,4/24/22(Sun)19:49,Anonymous,NA,"374527983
",Mojeek and Gigablast.,MX,NA,FALSE,NA
380769067,356884969,380769396,0,0,1654250650,6/3/22(Fri)6:04,Anonymous,NA,NA,"Lol no, never was even bing is better, google is only good for shopping
Try swisscows or gigablast for info",AU,NA,FALSE,NA
380769067,356885919,380770339,0,0,1654251517,6/3/22(Fri)6:18,Anonymous,NA,"380769396
",">swisscows or gigablast
Wow never heard those before. Tried startpage, brave and searx too, I think startpage is the best. Yandex is the best for reverse image search but it's tapped directly by fsb kek.",US,NA,FALSE,NA
382027429,358149481,382034738,0,0,1655040009,6/12/22(Sun)9:20,Anonymous,NA,"382034474
","You want independent?
yandex.com
gigablast.com",NL,NA,FALSE,NA
382803110,358918378,382804086,0,0,1655522204,6/17/22(Fri)23:16,Anonymous,NA,NA,gigablast.com,US,NA,FALSE,NA
382978141,359107671,382993480,0,0,1655652851,6/19/22(Sun)11:34,Anonymous,NA,"382993081
",">Use something else.
I default to Brave Search (which is also dogshit) and then circle through Startpage, Bing, Yandex and DDG but there's nothing that even resembles Google at its best, around 2010.
Nice graph, btw. Gonna give Gigablast a try.",AR,NA,FALSE,NA
382978141,359117854,383003612,0,0,1655658291,6/19/22(Sun)13:04,Anonymous,NA,"382993480
",">Gigablast
>Search ""Russia""
>Top results from (((Twitter))), (((Wikipedia))), (((CIA))), (((New York Times)))",US,NA,FALSE,NA
384067813,360191296,384077716,0,0,1656279706,6/26/22(Sun)17:41,Anonymous,NA,"384077169
",They are complicated. Try gigablast its open source. you can run it on your own server cluster. its like 500k loc or something and a single person wrote the whole thing since 2002.,HU,NA,FALSE,NA
