thread_id,doc_id,num,subnum,op,timestamp,fourchan_date,name,title,referencing_comment,comments,poster_country,nreplies,formatted,media_link
217364150,193618058,217369072,0,0,1561433138,6/24/19(Mon)23:25,Anonymous,NA,"217365340
","ask.com
duckduckgo.com
Any other good google alternatives?",US,NA,FALSE,NA
217361539,193626557,217377616,0,0,1561439827,6/25/19(Tue)1:17,Anonymous,NA,NA,"Ask.com
type in ""Why are blacks"" and the second autocorrect is stupid. 
Do the same for spics and the first result is dirty.",NZ,NA,FALSE,NA
217386821,193646122,217397111,0,0,1561462552,6/25/19(Tue)7:35,Anonymous,NA,"217393237
","so then use ask.com, duckduckgo, whatever. honestly its sad but most of these fucking companies are owned by their ((corporate overlords)) so idfk what to do but some serious shit is happening RN and most of these corporations are conspiring together to control the narrative",US,NA,FALSE,NA
217703551,193980728,217732086,0,0,1561703230,6/28/19(Fri)2:27,Anonymous,NA,"217731117
","Use ask.com
Use duckduckgo
Go to a library
Read a book
Get an education
Pick up an encyclopedia
Read about Alan Turing
Go down to a community college and ask someone to volunteer to help your brainlet ass
Take a weekend course at udacity
#learnhowtocode

Do something besides be a fucking retard.
That a good enough rundown or are all of these options (((kikery)))?",US,NA,FALSE,NA
219695165,195945103,219697746,0,0,1563306500,7/16/19(Tue)15:48,Anonymous,NA,"219697662
",ask.com,US,NA,FALSE,NA
221093791,197340405,221094036,0,0,1564428685,7/29/19(Mon)15:31,Anonymous,NA,"221093791
",">onions-laced men
meant s.o.y.™

also

this is pretty interesting:


Main stream media is run by Jews:
 
1) Google
It was founded by Larry Page, Sergey Brin in 1998. Both are Jews. Bismillah yahan se karen.

2) Facebook
founded in 2004., Mark Zuckerberg is a Jew. He also owns Instagram so count that website owned by a Jew too.

3) YouTube
 YouTube's CEO Susan Wojcicki is also a Jew. 


4) Wikipedia
 The website that help you make your assignments most of the times, is also founded by a Jew. Jimmy Wales is a Jew.

5) Ask.com
You might open this website too sometimes if you are a college graduate and look for ready made answers for your assignments. Bad news for you, this was also founded by a Jew, Garrett Gruener.

6) Tumblr
also founded by a Jew, David Karp.

7) NetFlix
Even though Netflix surprise, this is also founded by a Jew, Reed Hastings.

8) Wix.com
Poor souls use this website to create their miserable and free websites. This is also founded by a Jew, Avishai Abrahami.

9) Quora.com
owned by a Jew, Adam D’Angelo. Another website like this is Answers.com that is also owned by a Jew, Bob Rosenschein.",BR,NA,FALSE,NA
223135107,199387515,223143230,0,0,1565844628,8/15/19(Thu)0:50,Anonymous,NA,"223141948
","We're more into general AI research and cloud computing these days. And also, you should try making a search engine that works yourself. Google is so politically biased these days that you can't find shit on it. Even ask.com is more useful these days.",US,NA,FALSE,NA
224969720,201212943,224969859,0,0,1567258439,8/31/19(Sat)9:33,Anonymous,NA,NA,"1) Google It was founded by Larry Page, Sergey Brin in 1998. Both are Jews.
2) Facebook founded in 2004., Mark Zuckerberg is a Jew. He also owns Instagram so count that website owned by a Jew too.
3) YouTube YouTube's CEO Susan Wojcicki is also a Jew.
4) Wikipedia The website that help you make your assignments most of the times, is also founded by a Jew. Jimmy Wales is a Jew.
5) Ask.com You might open this website too sometimes if you are a college graduate and look for ready made answers for your assignments. Bad news for you, this was also founded by a Jew, Garrett Gruener.
6) Tumblr also founded by a Jew, David Karp.
7) NetFlix Even though Netflix surprise, this is also founded by a Jew, Reed Hastings.
8) Wix.com Poor souls use this website to create their miserable and free websites. This is also founded by a Jew, Avishai Abrahami.
9) Quora.com owned by a Jew, Adam D’Angelo. Another website like this is Answers.com that is also owned by a Jew, Bob Rosenschein.
10) Twitter Twitter is also co-founded by a Jew, Noah Glass.
11) Vimeo Yes, Vimeo, the video service most of you use to uploaded their videos in HD, and your portfolios among other stuff. This one is also founded by a Jew, Zach Klein.
12) Yahoo This should not be owned by Jews at least. We all used Yahoo Messenger for casual chit chat. But hey, Current CEO Marissa Mayer, and even previous CEO, both are Jews.
13) Pinterest Yup, this fancy website is also founded and owned by a Jew, Ben Silbermann.
14) eHow.com founded by a Jew, Richard Rosenblatt.
15) DailyMotion.com This YouTube's alternative is also founded and owned by a Jew, Benjamin Bejbaum.
16) Linkedin Jobless souls, I found you so active on Linkedin these days. But hey, do you know this website is also founded by a Jew, Reid Hoffman. Even though this got recently acquired by Microsoft, but what you have been up to all these days?
17) PayPal the CEO of PayPal is a Jew, Dan Schulman.
18) SnapChat founded by a Jew, Evan Spiegel.",GB,NA,FALSE,NA
227323994,203569725,227327543,0,0,1569105199,9/21/19(Sat)18:33,Anonymous,NA,"227327361
",I bet he makes his internet searches using an ask.com internet explorer toolbar and spends most of his time closing popup ads,US,NA,FALSE,NA
230700138,206950816,230711645,0,0,1571737532,10/22/19(Tue)5:45,Anonymous,NA,"230700138
","Discussion.
Every board had real discussions, no shilled scripts, no regurgitated comments across the entirety of the internet.
Now every single website has the same exact conversations going on. 
Ask.com used to be one of the shittiest sites, now it's like all of the internet is ask.com now.
AOL chatrooms....people chatting. 
Omegle and Chat Roulette...people chatting, playing music, doing skits...now...skeet, skeet, skeet. Muh dick.",US,NA,FALSE,NA
243334033,219565171,243336335,0,0,1581436615,2/11/20(Tue)10:56,Anonymous,NA,"243335525
","ddg is google you dolt. its just ""anonymizing"" google searches by added the search to a queue rather than searching with your google account. it still uses google to do the search

>2020
>not still on the ask.com train",US,NA,FALSE,NA
244982876,221227734,245000801,0,0,1582487556,2/23/20(Sun)14:52,Anonymous,NA,"244998477
","Checked. Using the ""white couple image search"" test reveals that it's poz. All around.

ecosia.org, dogpile.com, qwant.com, duckduck.com, bing.com
Same results, the kind of shit you expect from Google, only slower.

yandex.com
Fewer niggers, more arabs.

gigablast.com
Slow, ugly, I think this one is a joke.

ask.com
No image search, found no video, websearch is pozed as fuck.

sarchy.tech
First result is gay, the rest seem okay?

metager.org
That one kind of works.

Now, if you need to search something else, I don't know; I'd wager most search engines are make-believe bullshit dragging their results from the same pool using the same technique. If you just want to avoid Google for the sake of it, any will do, really.",NA,NA,FALSE,NA
245516286,221745953,245519445,0,0,1582780036,2/27/20(Thu)0:07,"Mike ""Electric shock on Buttigieg's cock"" Pence",NA,"245519042
",you must have an extension like Ask.com bar or some other malware interferring with your browser,MX,NA,FALSE,NA
264981359,241194623,264988533,0,0,1593192498,6/26/20(Fri)13:28,Anonymous,NA,"264981359
","Thank you anon, I’ve been looking for non-kiked search engines.

>they even got my nigga Jeeves... Ask.com is absolutely cucked",US,NA,FALSE,NA
271061574,247263583,271062588,0,0,1596542239,8/4/20(Tue)7:57,Anonymous,NA,"271061574
","bing, ask.com, altavista, yandex, baidu

>trust google more than people who have no jurisdiction over you
brainlet",US,NA,FALSE,NA
272657822,248859912,272659754,0,0,1597491121,8/15/20(Sat)7:32,Anonymous,NA,"272657822
","no dude, JRE is utter garbage, its OpenJDK or nothing. 
Oracle, or rather (((Oracle))) has been allowed to get away with their non-free practices for far too long, they even pack adware into their crappy JRE downloads to trick clueless boomers into setting ask.com as their default website. 
JRE on itself is a great hole-punch for any security, it has so many bugs that even (((cuckzilla firefox))) has disabled Java on websites by default.

DO NOT LISTEN TO JRE or JDK.
Your only hope is to use Gnu/Linux!!!",CH,NA,FALSE,https://i.4pcdn.org/pol/1474004350928.png
275860975,252059162,275861118,0,0,1599189755,9/3/20(Thu)23:22,Anonymous,NA,"275860975
",Ask.com,US,NA,FALSE,NA
277564163,253783908,277587287,0,0,1600181276,9/15/20(Tue)10:47,Anonymous,NA,"277586727
",">I don’t know why
I do and so does everyone else
I'd just like to interject for moment. What you're refering to as Linux, is in fact, GNU/Linux, or as I've recently taken to calling it, GNU plus Linux. Linux is not an operating system unto itself, but rather another free component of a fully functioning GNU system made useful by the GNU corelibs, shell utilities and vital system components comprising a full OS as defined by POSIX.

no dude, JRE is utter garbage, its OpenJDK or nothing.
Oracle, or rather (((Oracle))) has been allowed to get away with their non-free practices for far too long, they even pack adware into their crappy JRE downloads to trick clueless boomers into setting ask.com as their default website.
JRE on itself is a great hole-punch for any security, it has so many bugs that even (((cuckzilla firefox))) has disabled Java on websites by default.
DO NOT LISTEN TO JRE or JDK.
Your only hope is to use Gnu/Linux!!!",US,NA,FALSE,https://i.4pcdn.org/pol/1593538696325.jpg
281699999,257896913,281703625,0,0,1602251252,10/9/20(Fri)9:47,Anonymous,NA,"281703283
",">using anything other than ask.com
Kek ddg is pozzed as hell too",GB,NA,FALSE,NA
283258574,259453794,283261839,0,0,1602997298,10/18/20(Sun)1:01,Anonymous,NA,"283261776
","TECH INDUSTRY
- Steve Ballmer (former Microsoft CEO, owns the LA Clippers NBA team)
- Michael Dell (founder of Dell)
- Larry Ellison (co-founder of Oracle Corporation)
- Edwin H. Land (founder of Polaroid)
- Michael G. Rubin (founder of eBay)
- Dan Schulman (president and CEO of PayPal, chairman of Symantec, former CEO of Virgin Mobile)
- John Zimmer (co-founder of Lyft)
- Robert A. Altman (co-foundder of ZeniMax Media, which owns id, Arkane, and Bethesda)
- Sergey Brin (co-founder of Google, president of Alphabet)
- Larry Page (co-founder of Google, CEO of Alphabet)
- Jonathan Klein (co-founder of Getty Images)
- Gary Kremen (founder of Match.com)
- Joey Levin (CEO of IAC/InterActiveCorp, which holds Vimeo, Match Group, Tinder, and Ask.com)
- Michael Morhaime (co-founder of Blizzard)
- Craig Newmark (founder of Craigslist)
- Mark Pincus (co-founder of Zynga)
- Sean Rad (co-founder of Tinder)
- Jeremy Stoppelman (co-founder of Yelp)
- Jeff Weiner (CEO of LinkedIn)
- Mark Zuckerberg (co-founder of Facebook)
- Sheryl Sandberg (COO of Facebook)

CURRENT MEMBERS OF US SENATE (* = ALLEGEDLY HOLDS DUAL CITIZENSHIP WITH ISRAEL) (10 out of 100 = 10% = 476% over-representation)
- Richard Blumenthal (D-CT)*
- Benjamin Cardin (D-MD)*
- Dianne Feinstein (D-CA)*
- Bernie Sanders (I-VT)*
- Chuck Schumer (D-NY)*
- Ron Wyden (D-OR)*
- Michael Bennet (D-CO)*
- Jacky Rosen (D-NV)
- Brian Schatz (D-HI)
- Tammy Baldwin (D-WI)

(2/3)",US,NA,FALSE,NA
297553662,273594442,297562167,0,0,1608416237,12/19/20(Sat)17:17,Anonymous,NA,"297560584
",">Guess he did more than watch..
I'd just like to interject for moment. What you're refering to as Linux, is in fact, GNU/Linux, or as I've recently taken to calling it, GNU plus Linux. Linux is not an operating system unto itself, but rather another free component of a fully functioning GNU system made useful by the GNU corelibs, shell utilities and vital system components comprising a full OS as defined by POSIX.

no dude, JRE is utter garbage, its OpenJDK or nothing.
Oracle, or rather (((Oracle))) has been allowed to get away with their non-free practices for far too long, they even pack adware into their crappy JRE downloads to trick clueless boomers into setting ask.com as their default website.
JRE on itself is a great hole-punch for any security, it has so many bugs that even (((cuckzilla firefox))) has disabled Java on websites by default.
DO NOT LISTEN TO JRE or JDK.
Your only hope is to use Gnu/Linux!!!",US,NA,FALSE,https://i.4pcdn.org/pol/1608416237803.jpg
297616117,273649766,297617486,0,0,1608441716,12/20/20(Sun)0:21,Anonymous,NA,NA,Netscape Navigator and ask.com,US,NA,FALSE,NA
298011601,274049677,298017704,0,0,1608654380,12/22/20(Tue)11:26,Anonymous,NA,"298017192
",">Post more pics of roasties getting tortured
NO
I'd just like to interject for moment. What you're refering to as Linux, is in fact, GNU/Linux, or as I've recently taken to calling it, GNU plus Linux. Linux is not an operating system unto itself, but rather another free component of a fully functioning GNU system made useful by the GNU corelibs, shell utilities and vital system components comprising a full OS as defined by POSIX.

no dude, JRE is utter garbage, its OpenJDK or nothing.
Oracle, or rather (((Oracle))) has been allowed to get away with their non-free practices for far too long, they even pack adware into their crappy JRE downloads to trick clueless boomers into setting ask.com as their default website.
JRE on itself is a great hole-punch for any security, it has so many bugs that even (((cuckzilla firefox))) has disabled Java on websites by default.
DO NOT LISTEN TO JRE or JDK.
Your only hope is to use Gnu/Linux!!!",US,NA,FALSE,https://i.4pcdn.org/pol/1602870378087.jpg
300018122,276067019,300037195,0,0,1609745010,1/4/21(Mon)2:23,Anonymous,NA,"300036541
",">but a pajeet on ask.com said
holy fucking kek
seriously wtf
How did you think posting that was a good idea
my fucking sides are deceased
>n-no u...
the buttrage is palpable",US,NA,FALSE,https://i.4pcdn.org/pol/1600565505319.gif
303192173,279219388,303193581,0,0,1610851911,1/16/21(Sat)21:51,Anonymous,NA,"303192173
",go to Ask.com they probably got the answer,US,NA,FALSE,NA
391004891,367155694,391046876,0,0,1660472662,8/14/22(Sun)6:24,Anonymous,NA,"391033487
","No thank you, I worked for that company as a contractor, that company shows 99% of the time ADs that they got from around 1500+ websites that they own.

go to ask.com, search query
ask will search for any website they own related to your search and then ask a provider for content
they'll generate an url on the fly and redirect you there

then they have a bunch of ads created b their ""BADU"" nodejs backend and depending on their ""O-CODE"" it will show you a different kind of UI/UX, but their focus is on the ADs provided by dabu, I am telling you, DO NOT USE ASK.COM.

Their CTO is a pajeet that only cares about money, they are not a company that are really interested in having a search engine, they have a ""pretend"" to be search engine product that shows ads.

Now I truly understand that /pol/ is filled with chills, there is no way you can convince me that ask.com is the search engine of white men, not after I worked there",VE,NA,FALSE,NA
391094664,367227256,391118467,0,0,1660516476,8/14/22(Sun)18:34,Anonymous,NA,"391111261
",also Ask.com,US,NA,FALSE,NA
391094664,367233569,391124825,0,0,1660520160,8/14/22(Sun)19:36,Anonymous,NA,"391123954
","ask.com and brave.com do as well

4chan /pol/",US,NA,FALSE,NA
403174375,379278146,403175121,0,0,1667757486,11/6/22(Sun)12:58,lainbot.png,NA,NA,Ask.com,US,NA,FALSE,NA
414580323,390678373,414580391,0,0,1675352531,2/2/23(Thu)10:42,Anonymous,NA,"414580323
",">not using Ask.com
HAHA",US,NA,FALSE,NA
423741389,399834862,423741389,0,1,1681654327,4/16/23(Sun)10:12,Anonymous,Brappp,NA,"In the latest censorious assault on English literature, PG Wodehouse’s celebrated comic ‘Jeeves and Wooster’ novels have reportedly been rewritten by publishers to remove “unacceptable” passages and prose.

Following the international row over the decision to issue censored copies of the children’s books of Roald Dahl to conform with modern woke sensibilities, it has emerged that the whimsical novels of English novelist PG Wodehouse have become the next target for failing to align with the politically correct code of current publishers.

According to a report from The Telegraph, several Wodehouse novels featuring the famed character ‘Jeeves’ — the “gentleman’s personal gentleman” charter which inspired the Ask Jeeves search engine website (now Ask.com) — have had their prose changed or outright removed for new editions set to be published by Penguin Random House.",HU,NA,FALSE,https://i.4pcdn.org/pol/1681654327816780.jpg
428557825,404651984,428560599,0,0,1685231712,5/27/23(Sat)19:55,Anonymous,NA,"428560429
","average mutt slop
https://www.ask.com/culture/disgusting-menu-items",GB,NA,FALSE,https://i.4pcdn.org/pol/1682252620038507.png
471098954,447162302,471100459,0,0,1718349151,6/14/24(Fri)3:12,Anonymous,NA,"471100226
","To be honest, I haven't used it in years. Yahoo, at this point, is mostly a news site and a place to have an e-mail address. I just checked, it is now called ask.com, and it seems to continue doing multiple search queries for your searches.",US,NA,FALSE,NA
471098954,447162518,471100767,0,0,1718349554,6/14/24(Fri)3:19,Anonymous,NA,"471100226
","it is just ask now
https://www.ask.com/",US,NA,FALSE,NA
